Pair Compared	DIFF	LWR	UPR	P.adj
Low-grade glioma/astrocytoma, wildtype-High-grade glioma/astrocytoma, H3 wildtype	-0.8736798469387823	-3.739298437252662	1.9919387433750972	0.9999921227912969
Low-grade glioma/astrocytoma, wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	2.2749659863945424	-5.223836420644183	9.773768393433267	0.9999928223033105
Medulloblastoma, WNT-activated-Low-grade glioma/astrocytoma, RTK	-1.8093055555555555	-7.935730512161774	4.317119401050663	0.9999956849829297
Low-grade glioma/astrocytoma, IDH-High-grade glioma/astrocytoma, IDH-mutant	-3.167500000000137	-14.086416312426465	7.751416312426191	0.9999969351314066
Medulloblastoma-Low-grade glioma/astrocytoma, RTK	-1.5393055555555584	-6.896708766155313	3.8180976550441956	0.9999974518995303
Low-grade glioma/astrocytoma, other MAPK-Low-grade glioma/astrocytoma, FGFR	1.6742857142856944	-4.162120553708084	7.510691982279473	0.9999975284397475
Low-grade glioma/astrocytoma, wildtype-Low-grade glioma/astrocytoma, MYB/MYBL1	2.104965986394568	-5.393836420644157	9.603768393433292	0.9999983779453148
Low-grade glioma/astrocytoma, other MAPK, IDH-High-grade glioma/astrocytoma (WHO grade III/IV)	-3.6045833333333386	-16.472649612875117	9.263482946208441	0.999998442963197
Medulloblastoma, SHH-activated-Low-grade glioma/astrocytoma (WHO grade I/II)	-1.4177717391304432	-6.5928967019645075	3.757353223703621	0.99999899283382
Low-grade glioma/astrocytoma, NF1-somatic-High-grade glioma/astrocytoma, H3 wildtype	-3.505312500000009	-16.308876787999402	9.298251787999384	0.9999990059690618
Low-grade glioma/astrocytoma, RTK-Low-grade glioma/astrocytoma, KIAA1549-BRAF	1.250769230769233	-3.3751309146616144	5.876669376200081	0.9999992228136186
Medulloblastoma, group 3-Low-grade glioma/astrocytoma, RTK	-1.5728409090909146	-7.431313063984287	4.285631245802457	0.9999993247105367
Medulloblastoma, WNT-activated-Low-grade glioma/astrocytoma (WHO grade I/II)	-1.6268055555555563	-7.753230512161775	4.499619401050662	0.9999994572348214
Low-grade glioma/astrocytoma, NF1-somatic, FGFR-High-grade glioma/astrocytoma, H3 wildtype	-3.285312500000011	-16.088876787999403	9.518251787999382	0.9999997269783808
Medulloblastoma-Low-grade glioma/astrocytoma (WHO grade I/II)	-1.3568055555555592	-6.714208766155314	4.000597655044195	0.9999997904501132
Low-grade glioma/astrocytoma, wildtype-Low-grade glioma/astrocytoma (WHO grade I/II)	1.2003826530612218	-3.607383105050723	6.008148411173167	0.999999843111415
Low-grade glioma/astrocytoma, NF1-germline-High-grade glioma/astrocytoma, H3 wildtype	-3.1053125000000126	-15.908876787999406	9.69825178799938	0.9999999133582549
Low-grade glioma/astrocytoma, H3-High-grade glioma/astrocytoma, H3 wildtype	-3.085312499999999	-15.888876787999392	9.718251787999394	0.9999999241454527
Low-grade glioma/astrocytoma, RTK, CDKN2A/B-High-grade glioma/astrocytoma, H3 wildtype	-2.1903125000000085	-11.379949934909336	6.999324934909319	0.9999999395002268
Medulloblastoma, group 3-Low-grade glioma/astrocytoma (WHO grade I/II)	-1.3903409090909153	-7.248813063984287	4.468131245802456	0.9999999446569421
Low-grade glioma/astrocytoma, KIAA1549-BRAF-Low-grade glioma/astrocytoma (WHO grade I/II)	-1.0682692307692339	-5.694169376200081	3.5576309146616136	0.9999999686103258
Low-grade glioma/astrocytoma, other MAPK-High-grade glioma/astrocytoma, H3 G35-mutant	1.7947619047618901	-6.226611267556551	9.81613507708033	0.999999983812262
Low-grade glioma/astrocytoma, RTK-Low-grade glioma/astrocytoma, BRAF V600E, CDKN2A/B	1.7187499999999996	-6.002089767725067	9.439589767725066	0.9999999854570778
Medulloblastoma, group 4-Low-grade glioma/astrocytoma, BRAF V600E	-0.6423404255319144	-3.5319457787157655	2.2472649276519365	0.9999999858891016
Low-grade glioma/astrocytoma, RTK-Low-grade glioma/astrocytoma, BRAF V600E	1.093749999999999	-3.890030639855855	6.077530639855853	0.9999999892353397
