"Module"	"Gene1"	"Gene2"
"M1"	"UBE2L6"	"BSPRY"
"M1"	"UBE2L6"	"RAX2"
"M1"	"PIM2"	"TPPP3"
"M1"	"BMP7"	"AHRR"
"M1"	"BMP7"	"APBB1IP"
"M1"	"BMP7"	"CSRP3"
"M1"	"BMP7"	"CTBS"
"M1"	"BMP7"	"PTP4A1"
"M1"	"BMP7"	"TINAGL1"
"M1"	"BMP7"	"PPP1R2"
"M1"	"BMP7"	"RFX2"
"M1"	"BMP7"	"TYRP1"
"M1"	"BMP7"	"TGFB1I1"
"M1"	"BMP7"	"MEPCE"
"M1"	"BMP7"	"NEDD9"
"M1"	"BMP7"	"CBLL1"
"M1"	"BMP7"	"MAPRE3"
"M1"	"BMP7"	"MED13L"
"M1"	"BMP7"	"CNOT2"
"M1"	"BMP7"	"PSMB7"
"M1"	"BMP7"	"IL1RAP"
"M1"	"BMP7"	"ST5"
"M1"	"BMP7"	"CD79B"
"M1"	"BMP7"	"HEG1"
"M1"	"BMP7"	"DRD3"
"M1"	"BMP7"	"DHFR"
"M1"	"BMP7"	"PPP1R18"
"M1"	"BMP7"	"CSF3"
"M1"	"BMP7"	"NMBR"
"M1"	"BMP7"	"MTHFS"
"M1"	"BMP7"	"C6orf136"
"M1"	"BMP7"	"APLNR"
"M1"	"BMP7"	"KCNJ16"
"M1"	"BMP7"	"NELL2"
"M1"	"CBLC"	"NPNT"
"M1"	"CBLC"	"CABP5"
"M1"	"DPF1"	"NPTX1"
"M1"	"DPF1"	"EPHA2"
"M1"	"DPF1"	"TPPP3"
"M1"	"DPF1"	"ABCG4"
"M1"	"RHOH"	"GRM6"
"M1"	"RHOH"	"EGFLAM"
"M1"	"LGR5"	"STAP2"
"M1"	"LGR5"	"KCNA2"
"M1"	"LGR5"	"PLVAP"
"M1"	"LGR5"	"POTEE"
"M1"	"LGR5"	"TFB1M"
"M1"	"LGR5"	"UPK1A"
"M1"	"LGR5"	"MTBP"
"M1"	"LGR5"	"CDH3"
"M1"	"LGR5"	"RAB13"
"M1"	"LGR5"	"MCL1"
"M1"	"LGR5"	"TOP2B"
"M1"	"LGR5"	"CYBB"
"M1"	"LGR5"	"HIST1H2AK"
"M1"	"LGR5"	"MSX2"
"M1"	"LGR5"	"LAMC1"
"M1"	"LGR5"	"LMTK3"
"M1"	"LGR5"	"POLR1E"
"M1"	"LGR5"	"NUBP1"
"M1"	"LGR5"	"NGLY1"
"M1"	"LGR5"	"WBP4"
"M1"	"LGR5"	"CCHCR1"
"M1"	"LGR5"	"TAF6L"
"M1"	"LGR5"	"ELP5"
"M1"	"LGR5"	"WIPF2"
"M1"	"LGR5"	"SERPINI1"
"M1"	"LGR5"	"RNF6"
"M1"	"LGR5"	"MICALCL"
"M1"	"LGR5"	"USP24"
"M1"	"LGR5"	"OSTC"
"M1"	"LGR5"	"FAM104B"
"M1"	"LGR5"	"TPPP3"
"M1"	"LGR5"	"PLA2G7"
"M1"	"LGR5"	"TMPRSS15"
"M1"	"LGR5"	"BSPRY"
"M1"	"LGR5"	"YES1"
"M1"	"LGR5"	"LRMP"
"M1"	"LGR5"	"CLTB"
"M1"	"LGR5"	"NOB1"
"M1"	"LGR5"	"SMIM3"
"M1"	"LGR5"	"PDE4D"
"M1"	"LGR5"	"CENPN"
"M1"	"LGR5"	"RANGRF"
"M1"	"LGR5"	"UCK2"
"M1"	"LGR5"	"HK1"
"M1"	"LGR5"	"PKDREJ"
"M1"	"LGR5"	"CLPX"
"M1"	"LGR5"	"INSR"
"M1"	"LGR5"	"CPSF7"
"M1"	"LGR5"	"RBM24"
"M1"	"LGR5"	"TXNL4B"
"M1"	"LGR5"	"PPP1CB"
"M1"	"LGR5"	"ABHD2"
"M1"	"LGR5"	"CNPPD1"
"M1"	"LGR5"	"SFMBT1"
"M1"	"LGR5"	"C18orf25"
"M1"	"LGR5"	"MFSD5"
"M1"	"LGR5"	"PTPN9"
"M1"	"LGR5"	"ITIH4"
"M1"	"LGR5"	"SCAMP2"
"M1"	"LGR5"	"ACSBG1"
"M1"	"LGR5"	"ABCC2"
"M1"	"LGR5"	"STT3A"
"M1"	"LGR5"	"WDR60"
"M1"	"LGR5"	"MRPS34"
"M1"	"LGR5"	"HUS1"
"M1"	"LGR5"	"PTCD3"
"M1"	"LGR5"	"TPK1"
"M1"	"LGR5"	"ITK"
"M1"	"LGR5"	"MYBPC1"
"M1"	"LGR5"	"LRRC15"
"M1"	"LGR5"	"ALPP"
"M1"	"LGR5"	"MTPN"
"M1"	"LGR5"	"MAPRE2"
"M1"	"LGR5"	"SAP30L"
"M1"	"LGR5"	"SMAD6"
"M1"	"LGR5"	"PCDHA7"
"M1"	"LGR5"	"AMT"
"M1"	"LGR5"	"VCAN"
"M1"	"LGR5"	"SULT2B1"
"M1"	"LGR5"	"CNOT1"
"M1"	"LGR5"	"SAA1"
"M1"	"LGR5"	"IL5RA"
"M1"	"LGR5"	"POM121"
"M1"	"LGR5"	"CXXC1"
"M1"	"LGR5"	"SDC1"
"M1"	"LGR5"	"RAPGEF4"
"M1"	"LGR5"	"SGIP1"
"M1"	"LGR5"	"ZC4H2"
"M1"	"LGR5"	"ZNF415"
"M1"	"LGR5"	"MTRF1L"
"M1"	"LGR5"	"CENPA"
"M1"	"LGR5"	"LRRC57"
"M1"	"LGR5"	"TPRG1L"
"M1"	"LGR5"	"NCAM2"
"M1"	"LGR5"	"DNAJC6"
"M1"	"LGR5"	"WRAP73"
"M1"	"LGR5"	"FDXR"
"M1"	"LGR5"	"CRYBA4"
"M1"	"LGR5"	"NDUFB7"
"M1"	"LGR5"	"CPD"
"M1"	"LGR5"	"B4GALT5"
"M1"	"LGR5"	"STK11"
"M1"	"LGR5"	"TRIM49"
"M1"	"LGR5"	"PIP5KL1"
"M1"	"LGR5"	"EVI5L"
"M1"	"LGR5"	"RABL3"
"M1"	"LGR5"	"SPINK13"
"M1"	"LGR5"	"MYLPF"
"M1"	"LGR5"	"PRDM10"
"M1"	"LGR5"	"TNK2"
"M1"	"LGR5"	"ETV7"
"M1"	"LGR5"	"PDZD4"
"M1"	"LGR5"	"ZNF480"
"M1"	"LGR5"	"DNAJC10"
"M1"	"LGR5"	"SGSM3"
"M1"	"LGR5"	"SRP19"
"M1"	"LGR5"	"UBE2W"
"M1"	"LGR5"	"GRK4"
"M1"	"LGR5"	"COL14A1"
"M1"	"LGR5"	"LFNG"
"M1"	"LGR5"	"APRT"
"M1"	"LGR5"	"CHUK"
"M1"	"LGR5"	"TRAF4"
"M1"	"LGR5"	"NDUFB10"
"M1"	"LGR5"	"FBXL15"
"M1"	"LGR5"	"ZBTB45"
"M1"	"LGR5"	"RNMTL1"
"M1"	"LGR5"	"RBM25"
"M1"	"LGR5"	"LGALS13"
"M1"	"LGR5"	"TMEM126B"
"M1"	"LGR5"	"CHP2"
"M1"	"LGR5"	"VWA5B2"
"M1"	"LGR5"	"WDR43"
"M1"	"LGR5"	"NET1"
"M1"	"LGR5"	"MYOZ1"
"M1"	"LGR5"	"ACOT1"
"M1"	"LGR5"	"CLDN3"
"M1"	"LGR5"	"GLRA3"
"M1"	"LGR5"	"ZDHHC13"
"M1"	"LGR5"	"WNK3"
"M1"	"LGR5"	"ZNF117"
"M1"	"LGR5"	"EIF3G"
"M1"	"LGR5"	"SNAPC5"
"M1"	"LGR5"	"WIPF1"
"M1"	"LGR5"	"SLC15A4"
"M1"	"LGR5"	"BMI1"
"M1"	"LGR5"	"CENPW"
"M1"	"LGR5"	"METTL20"
"M1"	"LGR5"	"PHC1"
"M1"	"LGR5"	"ADAT3"
"M1"	"LGR5"	"ZFP64"
"M1"	"LGR5"	"APLNR"
"M1"	"LGR5"	"C11orf30"
"M1"	"LGR5"	"GSTM4"
"M1"	"LGR5"	"KIF26B"
"M1"	"LGR5"	"NUAK1"
"M1"	"LGR5"	"GLYAT"
"M1"	"LGR5"	"RAI1"
"M1"	"LGR5"	"GTSE1"
"M1"	"LGR5"	"ARL3"
"M1"	"LGR5"	"ARCN1"
"M1"	"LGR5"	"GLRX"
"M1"	"LGR5"	"KCTD6"
"M1"	"LGR5"	"NDUFAF7"
"M1"	"SGCA"	"RIMBP2"
"M1"	"SGCA"	"HCN2"
"M1"	"SGCA"	"ATP6V1C2"
"M1"	"RASA3"	"KCNG4"
"M1"	"RASA3"	"ST6GALNAC2"
"M1"	"CSTF2T"	"C8orf34"
"M1"	"PSMB3"	"RIMBP2"
"M1"	"PSMB3"	"HCN2"
"M1"	"NELFE"	"TPPP3"
"M1"	"SEMG1"	"GRM6"
"M1"	"SEMG1"	"ZMAT4"
"M1"	"SH3GLB1"	"NPTX1"
"M1"	"SH3GLB1"	"ST6GALNAC2"
"M1"	"SH3GLB1"	"BSPRY"
"M1"	"SH3GLB1"	"BHMT2"
"M1"	"ADAP1"	"MAGEC1"
"M1"	"ADAP1"	"FAM135B"
"M1"	"PPP2R3B"	"NPTX1"
"M1"	"PPP2R3B"	"RPL3L"
"M1"	"PPP2R3B"	"USH2A"
"M1"	"PPP2R3B"	"RP1"
"M1"	"PPP2R3B"	"BSPRY"
"M1"	"LPP"	"NPW"
"M1"	"LPP"	"SST"
"M1"	"LPP"	"USH2A"
"M1"	"LPP"	"RP1"
"M1"	"LPP"	"ABCG4"
"M1"	"LPP"	"RAX2"
"M1"	"ZNRF3"	"NPR3"
"M1"	"ZNRF3"	"TNNC1"
"M1"	"ZNRF3"	"CDK5R2"
"M1"	"ZNRF3"	"ST6GALNAC2"
"M1"	"ZNRF3"	"ABCG4"
"M1"	"ZNRF3"	"BSPRY"
"M1"	"IGFALS"	"HOXC8"
"M1"	"IGFALS"	"NPTX1"
"M1"	"IGFALS"	"HCN2"
"M1"	"IGFALS"	"MYO5B"
"M1"	"ADRB2"	"FGF8"
"M1"	"ADRB2"	"NPTX1"
"M1"	"ADRB2"	"TUBA4A"
"M1"	"ADRB2"	"ABCG4"
"M1"	"ADRB2"	"ASPG"
"M1"	"SNAPC4"	"FGF8"
"M1"	"SNAPC4"	"GRM6"
"M1"	"SNAPC4"	"CNGA1"
"M1"	"SNAPC4"	"C8orf34"
"M1"	"SNAPC4"	"RAX2"
"M1"	"CCR4"	"ABCG4"
"M1"	"CCR4"	"COBL"
"M1"	"CCR4"	"ASPG"
"M1"	"HOXC8"	"MYO5A"
"M1"	"HOXC8"	"CHCHD4"
"M1"	"HOXC8"	"TNS1"
"M1"	"HOXC8"	"POLD3"
"M1"	"HOXC8"	"RAB11FIP5"
"M1"	"HOXC8"	"MED13L"
"M1"	"HOXC8"	"NR2C2AP"
"M1"	"HOXC8"	"PPP1R15B"
"M1"	"HOXC8"	"DRD3"
"M1"	"HOXC8"	"LYPLAL1"
"M1"	"HOXC8"	"DHFR"
"M1"	"HOXC8"	"PPP1R18"
"M1"	"HOXC8"	"CSF3"
"M1"	"HOXC8"	"ASF1A"
"M1"	"HOXC8"	"SMIM3"
"M1"	"HOXC8"	"MMP7"
"M1"	"HOXC8"	"PAPOLG"
"M1"	"HOXC8"	"PGM3"
"M1"	"HOXC8"	"NCOA5"
"M1"	"HOXC8"	"REST"
"M1"	"HOXC8"	"EED"
"M1"	"HOXC8"	"PROS1"
"M1"	"FADS2"	"GRM6"
"M1"	"FADS2"	"MAGEA12"
"M1"	"DDIT4L"	"TNNC1"
"M1"	"DDIT4L"	"ST6GALNAC2"
"M1"	"DDIT4L"	"AMHR2"
"M1"	"DDIT4L"	"NEUROD4"
"M1"	"NEIL1"	"GNGT2"
"M1"	"NEIL1"	"CASZ1"
"M1"	"NEIL1"	"USH2A"
"M1"	"NEIL1"	"ABCG4"
"M1"	"NEIL1"	"LLGL2"
"M1"	"NEIL1"	"EGFLAM"
"M1"	"MATK"	"PTP4A1"
"M1"	"MATK"	"NAA16"
"M1"	"MATK"	"ATOX1"
"M1"	"MATK"	"NMT2"
"M1"	"MATK"	"TUBB1"
"M1"	"MATK"	"AIF1"
"M1"	"MATK"	"ADAM19"
"M1"	"MATK"	"MKNK1"
"M1"	"MATK"	"GIPC1"
"M1"	"MATK"	"CFHR3"
"M1"	"MATK"	"CSTF3"
"M1"	"MATK"	"VWF"
"M1"	"MATK"	"PRKACG"
"M1"	"MATK"	"MMRN2"
"M1"	"MATK"	"ING3"
"M1"	"MATK"	"EPDR1"
"M1"	"MATK"	"AP1S1"
"M1"	"MATK"	"CCDC69"
"M1"	"MATK"	"SLC22A1"
"M1"	"MATK"	"ELMOD2"
"M1"	"MATK"	"ZNF177"
"M1"	"MATK"	"THBS3"
"M1"	"MATK"	"PLXNA3"
"M1"	"MATK"	"CDH17"
"M1"	"MATK"	"ALDH1A2"
"M1"	"MATK"	"IRF1"
"M1"	"MATK"	"RTN4IP1"
"M1"	"MATK"	"CALM2"
"M1"	"MATK"	"GKN1"
"M1"	"MATK"	"RAB1A"
"M1"	"MATK"	"FITM2"
"M1"	"MATK"	"DLX6"
"M1"	"MATK"	"NPC2"
"M1"	"MATK"	"SHROOM2"
"M1"	"MATK"	"KCTD1"
"M1"	"MATK"	"RAB4B"
"M1"	"MATK"	"TNRC6C"
"M1"	"MATK"	"DIP2B"
"M1"	"MATK"	"TVP23C"
"M1"	"MATK"	"CAST"
"M1"	"MATK"	"HSP90B1"
"M1"	"MATK"	"ATP1B1"
"M1"	"MATK"	"CMTR2"
"M1"	"MATK"	"CCDC86"
"M1"	"MATK"	"AK5"
"M1"	"MATK"	"FAM178B"
"M1"	"MATK"	"MSRB3"
"M1"	"MATK"	"HEMK1"
"M1"	"MATK"	"NAP1L3"
"M1"	"MATK"	"RCOR2"
"M1"	"MATK"	"ACTR10"
"M1"	"MATK"	"AIM2"
"M1"	"MATK"	"HTR6"
"M1"	"MATK"	"CYB5A"
"M1"	"MATK"	"FARS2"
"M1"	"MATK"	"FAM169A"
"M1"	"MATK"	"CAPN11"
"M1"	"MATK"	"YES1"
"M1"	"MATK"	"AGTR1"
"M1"	"MATK"	"ARPC5"
"M1"	"MATK"	"CRNN"
"M1"	"MATK"	"LIMK2"
"M1"	"MATK"	"C22orf39"
"M1"	"MATK"	"PUS1"
"M1"	"MATK"	"TUBGCP6"
"M1"	"MATK"	"LRMP"
"M1"	"MATK"	"GRIPAP1"
"M1"	"MATK"	"DHX29"
"M1"	"MATK"	"TMEM62"
"M1"	"MATK"	"MLLT10"
"M1"	"MATK"	"CACUL1"
"M1"	"MATK"	"SETD5"
"M1"	"MATK"	"KANK1"
"M1"	"MATK"	"CLTB"
"M1"	"MATK"	"ERICH1"
"M1"	"MATK"	"NUDT14"
"M1"	"MATK"	"NCR1"
"M1"	"MATK"	"NUDT11"
"M1"	"MATK"	"EIF1"
"M1"	"MATK"	"ZNF488"
"M1"	"MATK"	"ZNF257"
"M1"	"MATK"	"HGD"
"M1"	"MATK"	"SLC25A15"
"M1"	"MATK"	"LCLAT1"
"M1"	"MATK"	"APOBEC1"
"M1"	"MATK"	"NOB1"
"M1"	"MATK"	"MCM2"
"M1"	"MATK"	"JAK2"
"M1"	"MATK"	"ARF3"
"M1"	"MATK"	"MS4A10"
"M1"	"MATK"	"CPAMD8"
"M1"	"MATK"	"MARC2"
"M1"	"MATK"	"TBC1D19"
"M1"	"MATK"	"PLIN3"
"M1"	"MATK"	"THOP1"
"M1"	"MATK"	"PIGR"
"M1"	"MATK"	"SLC30A7"
"M1"	"MATK"	"GPX8"
"M1"	"MATK"	"E2F1"
"M1"	"MATK"	"FCRL4"
"M1"	"MATK"	"ARIH1"
"M1"	"MATK"	"HOXA1"
"M1"	"MATK"	"MAP2K2"
"M1"	"MATK"	"MTOR"
"M1"	"MATK"	"DTWD1"
"M1"	"MATK"	"SH3BGR"
"M1"	"MATK"	"TOMM40L"
"M1"	"MATK"	"ZNF618"
"M1"	"MATK"	"DXO"
"M1"	"MATK"	"SEPT8"
"M1"	"MATK"	"FOXA3"
"M1"	"MATK"	"RHBDD2"
"M1"	"MATK"	"TSEN54"
"M1"	"MATK"	"SPINK1"
"M1"	"MATK"	"COPS5"
"M1"	"MATK"	"WASF2"
"M1"	"MATK"	"GNB1"
"M1"	"MATK"	"MSH6"
"M1"	"MATK"	"SIGLEC8"
"M1"	"MATK"	"RHD"
"M1"	"MATK"	"CKAP2L"
"M1"	"MATK"	"ZBTB8A"
"M1"	"MATK"	"WRNIP1"
"M1"	"MATK"	"AK4"
"M1"	"MATK"	"PAK7"
"M1"	"MATK"	"COL25A1"
"M1"	"MATK"	"CALR3"
"M1"	"MATK"	"WNT6"
"M1"	"MATK"	"PCDHAC2"
"M1"	"MATK"	"HUS1"
"M1"	"MATK"	"SERP2"
"M1"	"MATK"	"DLGAP5"
"M1"	"MATK"	"ZNF567"
"M1"	"MATK"	"GSTM4"
"M1"	"MATK"	"ZNF222"
"M1"	"MATK"	"SRXN1"
"M1"	"MATK"	"SCGN"
"M1"	"MATK"	"LXN"
"M1"	"MATK"	"PREPL"
"M1"	"MATK"	"RAD51B"
"M1"	"MATK"	"DCAF16"
"M1"	"MATK"	"BBS7"
"M1"	"MATK"	"ELSPBP1"
"M1"	"MATK"	"PGAP1"
"M1"	"MATK"	"XCR1"
"M1"	"MATK"	"RBM48"
"M1"	"MATK"	"RAI2"
"M1"	"MATK"	"RBPMS"
"M1"	"MATK"	"SULT1E1"
"M1"	"MATK"	"AIFM1"
"M1"	"MATK"	"FEM1C"
"M1"	"MATK"	"XPA"
"M1"	"MATK"	"RNF187"
"M1"	"MATK"	"MAFB"
"M1"	"MATK"	"MYF6"
"M1"	"MATK"	"STMN4"
"M1"	"MATK"	"PDE1A"
"M1"	"MATK"	"CHGB"
"M1"	"MATK"	"IL27RA"
"M1"	"MATK"	"IKBKG"
"M1"	"MATK"	"TMEM248"
"M1"	"TIPIN"	"GRM6"
"M1"	"KDM3A"	"PLVAP"
"M1"	"KDM3A"	"NPW"
"M1"	"KDM3A"	"PPP1R1B"
"M1"	"KDM3A"	"GRM6"
"M1"	"KDM3A"	"CACNA1F"
"M1"	"KDM3A"	"NPAS1"
"M1"	"KDM3A"	"TPPP3"
"M1"	"KDM3A"	"ABCG4"
"M1"	"KDM3A"	"BSPRY"
"M1"	"KDM3A"	"RAX2"
"M1"	"KDM3A"	"PLCH2"
"M1"	"NEU1"	"RIMBP2"
"M1"	"NEU1"	"TAL2"
"M1"	"NEU1"	"BSPRY"
"M1"	"NPR3"	"PRF1"
"M1"	"NPR3"	"PTP4A1"
"M1"	"NPR3"	"CSPG4"
"M1"	"NPR3"	"NOTCH1"
"M1"	"NPR3"	"NMT2"
"M1"	"NPR3"	"RIC8A"
"M1"	"NPR3"	"IL1RAP"
"M1"	"NPR3"	"GPC3"
"M1"	"NPR3"	"ACTR8"
"M1"	"NPR3"	"DUSP22"
"M1"	"NPR3"	"PRKAA2"
"M1"	"NPR3"	"CALML6"
"M1"	"NPR3"	"PTPN9"
"M1"	"NPR3"	"BICD2"
"M1"	"NPR3"	"POGZ"
"M1"	"NPR3"	"ENOX1"
"M1"	"NPR3"	"ODC1"
"M1"	"OSR1"	"HCN2"
"M1"	"OSR1"	"TMEM233"
"M1"	"BMPR1B"	"CASZ1"
"M1"	"BMPR1B"	"BSPRY"
"M1"	"STAP2"	"KCNG4"
"M1"	"STAP2"	"BSPRY"
"M1"	"NPNT"	"DGCR14"
"M1"	"NPNT"	"MPPED1"
"M1"	"NPNT"	"PABPC3"
"M1"	"NPNT"	"PTP4A1"
"M1"	"NPNT"	"STXBP3"
"M1"	"NPNT"	"TRIM55"
"M1"	"NPNT"	"TFDP1"
"M1"	"NPNT"	"SIPA1L3"
"M1"	"NPNT"	"HNRNPA2B1"
"M1"	"NPNT"	"PRTN3"
"M1"	"NPNT"	"CABLES1"
"M1"	"NPNT"	"CDCA4"
"M1"	"NPNT"	"WDR26"
"M1"	"NPNT"	"ZBTB11"
"M1"	"NPNT"	"HCN1"
"M1"	"NPNT"	"MC1R"
"M1"	"NPNT"	"SHROOM1"
"M1"	"FUT4"	"LLGL2"
"M1"	"A1BG"	"RIMBP2"
"M1"	"A1BG"	"TAL2"
"M1"	"A1BG"	"HCN2"
"M1"	"A1BG"	"CDK5R2"
"M1"	"A1BG"	"TPPP3"
"M1"	"A1BG"	"BSPRY"
"M1"	"IRF2BPL"	"GRM6"
"M1"	"IRF2BPL"	"HCN2"
"M1"	"IRF2BPL"	"C8orf34"
"M1"	"IRF2BPL"	"ST6GALNAC2"
"M1"	"CRIPT"	"SRPK3"
"M1"	"CRIPT"	"TUBA4A"
"M1"	"CRIPT"	"CPNE6"
"M1"	"RPS11"	"GRM6"
"M1"	"RPS11"	"CACNA1F"
"M1"	"RPS11"	"RP1"
"M1"	"EPHA8"	"NPW"
"M1"	"NRTN"	"UBE2Q1"
"M1"	"NRTN"	"GOPC"
"M1"	"NRTN"	"HIF1AN"
"M1"	"NRTN"	"SLBP"
"M1"	"NRTN"	"IL18"
"M1"	"NRTN"	"APBA2"
"M1"	"NRTN"	"MAGED4B"
"M1"	"NRTN"	"SLIT3"
"M1"	"NRTN"	"EID1"
"M1"	"NRTN"	"ZNF516"
"M1"	"NRTN"	"RPS18"
"M1"	"NRTN"	"MTX1"
"M1"	"NRTN"	"KLHL42"
"M1"	"NRTN"	"ZYX"
"M1"	"NRTN"	"RFC2"
"M1"	"NRTN"	"ARHGAP15"
"M1"	"NRTN"	"SVIP"
"M1"	"NRTN"	"EPS8L2"
"M1"	"NRTN"	"FITM2"
"M1"	"NRTN"	"TSPYL1"
"M1"	"NRTN"	"FAM206A"
"M1"	"NRTN"	"MT2A"
"M1"	"NRTN"	"INSIG2"
"M1"	"NRTN"	"DNLZ"
"M1"	"NRTN"	"SAMD4A"
"M1"	"ERBB2"	"STX3"
"M1"	"ERBB2"	"NKX3-2"
"M1"	"ERBB2"	"LIN7A"
"M1"	"ERBB2"	"ART3"
"M1"	"ERBB2"	"DEFA5"
"M1"	"ERBB2"	"TPPP3"
"M1"	"ERBB2"	"BSPRY"
"M1"	"TAF1A"	"FGF8"
"M1"	"NAA50"	"HCN2"
"M1"	"NAA50"	"GPR179"
"M1"	"IGFBP7"	"ACSL6"
"M1"	"HIPK3"	"TMEM233"
"M1"	"HIPK3"	"BSPRY"
"M1"	"HIPK3"	"BHMT2"
"M1"	"CORO7"	"PKHD1"
"M1"	"MYO5A"	"HCN2"
"M1"	"MYO5A"	"EPHA2"
"M1"	"MYO5A"	"TPPP3"
"M1"	"AHRR"	"TAL2"
"M1"	"AHRR"	"PPP1R1B"
"M1"	"AHRR"	"GRM6"
"M1"	"AHRR"	"STX3"
"M1"	"AHRR"	"TMEM233"
"M1"	"AHRR"	"ST6GALNAC2"
"M1"	"AHRR"	"CLDN19"
"M1"	"AHRR"	"TPPP3"
"M1"	"AHRR"	"USH2A"
"M1"	"AHRR"	"COBL"
"M1"	"AHRR"	"AMHR2"
"M1"	"AHRR"	"RAX2"
"M1"	"UBE2D2"	"ASPG"
"M1"	"MSRB1"	"POTEE"
"M1"	"MSRB1"	"RXRG"
"M1"	"MSRB1"	"STX3"
"M1"	"MSRB1"	"DLGAP2"
"M1"	"MSRB1"	"COL20A1"
"M1"	"MSRB1"	"PNMT"
"M1"	"MSRB1"	"BSPRY"
"M1"	"MSRB1"	"BHMT2"
"M1"	"REG1A"	"NPTX1"
"M1"	"REG1A"	"CACNA1F"
"M1"	"REG1A"	"CASZ1"
"M1"	"REG1A"	"ABCG4"
"M1"	"REG1A"	"LRRC61"
"M1"	"REG1A"	"RAX2"
"M1"	"CYP11A1"	"NPTX1"
"M1"	"CYP11A1"	"CACNA1F"
"M1"	"CYP11A1"	"CASZ1"
"M1"	"CYP11A1"	"ABCG4"
"M1"	"CYP11A1"	"LRRC61"
"M1"	"CYP11A1"	"RAX2"
"M1"	"KCNA2"	"HCN2"
"M1"	"KCNA2"	"OTX2"
"M1"	"FGF8"	"PRKAB2"
"M1"	"FGF8"	"CHCHD4"
"M1"	"FGF8"	"TPM1"
"M1"	"FGF8"	"PRR5"
"M1"	"FGF8"	"NPW"
"M1"	"FGF8"	"GRM6"
"M1"	"FGF8"	"HIST1H2BC"
"M1"	"FGF8"	"TAGLN"
"M1"	"FGF8"	"MT1G"
"M1"	"FGF8"	"MAFK"
"M1"	"FGF8"	"CLNS1A"
"M1"	"FGF8"	"THRB"
"M1"	"FGF8"	"GTF3A"
"M1"	"FGF8"	"RPL35A"
"M1"	"FGF8"	"CARS"
"M1"	"FGF8"	"CD59"
"M1"	"FGF8"	"POLD3"
"M1"	"FGF8"	"CERS2"
"M1"	"FGF8"	"FOXL2"
"M1"	"FGF8"	"DNAJC5"
"M1"	"FGF8"	"RAD18"
"M1"	"FGF8"	"SSTR4"
"M1"	"FGF8"	"CBFA2T2"
"M1"	"FGF8"	"CCDC57"
"M1"	"FGF8"	"GAN"
"M1"	"FGF8"	"SLC1A1"
"M1"	"FGF8"	"EPHA2"
"M1"	"FGF8"	"CNTNAP1"
"M1"	"FGF8"	"MYSM1"
"M1"	"FGF8"	"ZMYND11"
"M1"	"FGF8"	"NCAN"
"M1"	"FGF8"	"IFI16"
"M1"	"FGF8"	"GLI3"
"M1"	"FGF8"	"GRIA2"
"M1"	"FGF8"	"LAS1L"
"M1"	"FGF8"	"RASSF1"
"M1"	"FGF8"	"ZNF197"
"M1"	"FGF8"	"PRG2"
"M1"	"FGF8"	"TADA3"
"M1"	"FGF8"	"RXFP1"
"M1"	"FGF8"	"GAS2L2"
"M1"	"FGF8"	"HDAC8"
"M1"	"FGF8"	"CEND1"
"M1"	"FGF8"	"EME2"
"M1"	"FGF8"	"CADM3"
"M1"	"FGF8"	"GPALPP1"
"M1"	"FGF8"	"MTCH2"
"M1"	"FGF8"	"APIP"
"M1"	"FGF8"	"FEZF1"
"M1"	"FGF8"	"HRC"
"M1"	"FGF8"	"ST6GALNAC2"
"M1"	"FGF8"	"BNIPL"
"M1"	"FGF8"	"GP5"
"M1"	"FGF8"	"LONRF2"
"M1"	"FGF8"	"TRPC7"
"M1"	"FGF8"	"CACNG3"
"M1"	"FGF8"	"MEGF8"
"M1"	"FGF8"	"MCCC2"
"M1"	"FGF8"	"LZIC"
"M1"	"FGF8"	"LUM"
"M1"	"FGF8"	"HIRIP3"
"M1"	"FGF8"	"BCOR"
"M1"	"FGF8"	"ACTA2"
"M1"	"FGF8"	"KREMEN2"
"M1"	"FGF8"	"CD34"
"M1"	"FGF8"	"CDCA8"
"M1"	"FGF8"	"BSPRY"
"M1"	"FGF8"	"TRAPPC6A"
"M1"	"FGF8"	"CT45A5"
"M1"	"FGF8"	"RPL27A"
"M1"	"FGF8"	"MSRA"
"M1"	"FGF8"	"EXD1"
"M1"	"FGF8"	"FAM114A1"
"M1"	"FGF8"	"CD99"
"M1"	"FGF8"	"DUT"
"M1"	"FGF8"	"UHRF1BP1"
"M1"	"FGF8"	"S100A1"
"M1"	"FGF8"	"WDR77"
"M1"	"FGF8"	"PRR5-ARHGAP8"
"M1"	"FGF8"	"ERN2"
"M1"	"FGF8"	"ZNF652"
"M1"	"FGF8"	"TRPC3"
"M1"	"FGF8"	"ARMC6"
"M1"	"FGF8"	"GRPR"
"M1"	"FGF8"	"ZKSCAN7"
"M1"	"FGF8"	"CADM1"
"M1"	"FGF8"	"MRPS17"
"M1"	"FGF8"	"VTA1"
"M1"	"FGF8"	"PABPN1"
"M1"	"FGF8"	"ZNHIT1"
"M1"	"FGF8"	"IL36B"
"M1"	"FGF8"	"TLE2"
"M1"	"FGF8"	"DAB2"
"M1"	"FGF8"	"EHBP1"
"M1"	"FGF8"	"LMBRD1"
"M1"	"FGF8"	"MXI1"
"M1"	"FGF8"	"CLPS"
"M1"	"FGF8"	"PRKD3"
"M1"	"FGF8"	"DUSP12"
"M1"	"FGF8"	"NCR3LG1"
